n pattern algo avg_time_micro
8900 almost merge 707.4
8900 almost hybrid 583.8
9000 almost merge 715.4
9000 almost hybrid 559.2
9100 almost merge 726.2
9100 almost hybrid 566
9200 almost merge 773.2
9200 almost hybrid 569.2
9300 almost merge 735.6
9300 almost hybrid 585.2
9400 almost merge 757
9400 almost hybrid 613.4
9500 almost merge 750.2
9500 almost hybrid 585.8
9600 almost merge 769.6
9600 almost hybrid 610.8
9700 almost merge 795
9700 almost hybrid 600.4
9800 almost merge 780
9800 almost hybrid 609.2
9900 almost merge 832
9900 almost hybrid 614.4
10000 almost merge 797.8
10000 almost hybrid 620.2
10100 almost merge 843.4
10100 almost hybrid 627.4
10200 almost merge 808.2
10200 almost hybrid 637.2
10300 almost merge 843.2
10300 almost hybrid 663.6
10400 almost merge 827.8
10400 almost hybrid 654
10500 almost merge 850
10500 almost hybrid 677
10600 almost merge 847
10600 almost hybrid 663.6
10700 almost merge 862.6
10700 almost hybrid 694
10800 almost merge 861
10800 almost hybrid 670.2
10900 almost merge 890.8
10900 almost hybrid 696
11000 almost merge 881.4
11000 almost hybrid 688.6
11100 almost merge 903
11100 almost hybrid 718.8
11200 almost merge 897
11200 almost hybrid 696.2
11300 almost merge 921.8
11300 almost hybrid 717.2
11400 almost merge 922.8
11400 almost hybrid 717.8
11500 almost merge 963.4
11500 almost hybrid 712.6
11600 almost merge 945
11600 almost hybrid 725.4
11700 almost merge 991.8
11700 almost hybrid 725.6
11800 almost merge 965.2
11800 almost hybrid 732.6
11900 almost merge 1014.6
11900 almost hybrid 735.6
12000 almost merge 979
12000 almost hybrid 780.6
12100 almost merge 989.6
12100 almost hybrid 763.4
12200 almost merge 991
12200 almost hybrid 766.2
12300 almost merge 1002.2
12300 almost hybrid 760.2
12400 almost merge 1024.8
12400 almost hybrid 769.6
12500 almost merge 1020.4
12500 almost hybrid 781.4
12600 almost merge 1070.2
12600 almost hybrid 781.2
12700 almost merge 1035.4
12700 almost hybrid 819
12800 almost merge 1046.4
12800 almost hybrid 799.6
12900 almost merge 1072.6
12900 almost hybrid 833.4
13000 almost merge 1058.8
13000 almost hybrid 813
13100 almost merge 1133.2
13100 almost hybrid 829.8
13200 almost merge 1102
13200 almost hybrid 868
13300 almost merge 1089.8
13300 almost hybrid 824
13400 almost merge 1104.2
13400 almost hybrid 855.8
13500 almost merge 1109.2
13500 almost hybrid 832.4
13600 almost merge 1165
13600 almost hybrid 842.2
13700 almost merge 1123
13700 almost hybrid 928.8
13800 almost merge 1133.4
13800 almost hybrid 853
13900 almost merge 1188.6
13900 almost hybrid 858.6
14000 almost merge 1143
14000 almost hybrid 908.2
14100 almost merge 1176.4
14100 almost hybrid 873.6
14200 almost merge 1205.4
14200 almost hybrid 875.8
14300 almost merge 1169.8
14300 almost hybrid 923.6
14400 almost merge 1181.2
14400 almost hybrid 900.6
14500 almost merge 1238
14500 almost hybrid 894.4
14600 almost merge 1197.8
14600 almost hybrid 933
14700 almost merge 1211.8
14700 almost hybrid 912.2
14800 almost merge 1266.6
14800 almost hybrid 923.2
14900 almost merge 1239.8
14900 almost hybrid 963.6
15000 almost merge 1238.2
15000 almost hybrid 932.2
15100 almost merge 1290.4
15100 almost hybrid 952.4
15200 almost merge 1283.4
15200 almost hybrid 939.6
15300 almost merge 1263.4
15300 almost hybrid 956.2
15400 almost merge 1308
15400 almost hybrid 968.8
15500 almost merge 1346.8
15500 almost hybrid 980
15600 almost merge 1298
15600 almost hybrid 1031.6
15700 almost merge 1305
15700 almost hybrid 1004.6
15800 almost merge 1362.6
15800 almost hybrid 1037.8
15900 almost merge 1370
15900 almost hybrid 1038.6
16000 almost merge 1337.6
16000 almost hybrid 1080.2
16100 almost merge 1334
16100 almost hybrid 1061.4
16200 almost merge 1385.2
16200 almost hybrid 1070.4
16300 almost merge 1393.2
16300 almost hybrid 1083
16400 almost merge 1382
16400 almost hybrid 1142.6
16500 almost merge 1377.4
16500 almost hybrid 1201.8
16600 almost merge 1388.4
16600 almost hybrid 1118.6
16700 almost merge 1431
16700 almost hybrid 1120.2
16800 almost merge 1448.6
16800 almost hybrid 1132
16900 almost merge 1427.4
16900 almost hybrid 1157
17000 almost merge 1418.8
17000 almost hybrid 1191.2
17100 almost merge 1430.2
17100 almost hybrid 1160
17200 almost merge 1443.2
17200 almost hybrid 1154
17300 almost merge 1493.2
17300 almost hybrid 1166.4
17400 almost merge 1508.2
17400 almost hybrid 1159.8
17500 almost merge 1488
17500 almost hybrid 1172.8
17600 almost merge 1490.2
17600 almost hybrid 1212.6
17700 almost merge 1488.4
17700 almost hybrid 1238.4
17800 almost merge 1487
17800 almost hybrid 1212
17900 almost merge 1518.2
17900 almost hybrid 1200
18000 almost merge 1547.4
18000 almost hybrid 1219.2
18100 almost merge 1562
18100 almost hybrid 1216.8
18200 almost merge 1571.8
18200 almost hybrid 1218.8
18300 almost merge 1538.2
18300 almost hybrid 1251.8
18400 almost merge 1539.4
18400 almost hybrid 1288.8
18500 almost merge 1549.8
18500 almost hybrid 1289.6
18600 almost merge 1570.8
18600 almost hybrid 1440.8
18700 almost merge 3297.8
18700 almost hybrid 1904.8
18800 almost merge 1667.4
18800 almost hybrid 1256.6
18900 almost merge 1632.8
18900 almost hybrid 1282.6
19000 almost merge 1661.4
19000 almost hybrid 1264
19100 almost merge 1633.4
19100 almost hybrid 1320.4
19200 almost merge 1646.2
19200 almost hybrid 1307
19300 almost merge 1630
19300 almost hybrid 1384.6
19400 almost merge 1661.8
19400 almost hybrid 1357.4
19500 almost merge 1667.4
19500 almost hybrid 1323.4
19600 almost merge 1655.4
19600 almost hybrid 1345
19700 almost merge 1659.6
19700 almost hybrid 1356
19800 almost merge 1670.2
19800 almost hybrid 1371.8
19900 almost merge 1704.6
19900 almost hybrid 1384.6
20000 almost merge 1691
20000 almost hybrid 1379.6
20100 almost merge 1704.2
20100 almost hybrid 1378
20200 almost merge 1711
20200 almost hybrid 1397.6
20300 almost merge 1720
20300 almost hybrid 1373
20400 almost merge 1732.4
20400 almost hybrid 1381.4
20500 almost merge 1757
20500 almost hybrid 1396.2
20600 almost merge 1763.6
20600 almost hybrid 1402.8
20700 almost merge 1785
20700 almost hybrid 1411.2
20800 almost merge 1804.6
20800 almost hybrid 1431.6
20900 almost merge 1779.8
20900 almost hybrid 1438.2
21000 almost merge 1786.2
21000 almost hybrid 1441.8
21100 almost merge 1802.4
21100 almost hybrid 1454.8
21200 almost merge 1799
21200 almost hybrid 1457.8
21300 almost merge 1815.2
21300 almost hybrid 1471.2
21400 almost merge 1824
21400 almost hybrid 1466.2
21500 almost merge 1837.2
21500 almost hybrid 1498
21600 almost merge 1842.4
21600 almost hybrid 1501.4
21700 almost merge 1858.2
21700 almost hybrid 1474.6
21800 almost merge 1894.4
21800 almost hybrid 1486.2
21900 almost merge 1900.8
21900 almost hybrid 1462
22000 almost merge 1923.2
22000 almost hybrid 1488
22100 almost merge 1935
22100 almost hybrid 1488.2
22200 almost merge 1958.8
22200 almost hybrid 1511.8
22300 almost merge 1959
22300 almost hybrid 1517.2
22400 almost merge 1948.8
22400 almost hybrid 1515.6
22500 almost merge 1960.8
22500 almost hybrid 1548.4
22600 almost merge 1950
22600 almost hybrid 1555.4
22700 almost merge 1954
22700 almost hybrid 1562.2
22800 almost merge 1976.8
22800 almost hybrid 1549.2
22900 almost merge 2014.6
22900 almost hybrid 1532.6
23000 almost merge 2037.2
23000 almost hybrid 1537.8
23100 almost merge 2036.4
23100 almost hybrid 1536.4
23200 almost merge 2048
23200 almost hybrid 1568.8
23300 almost merge 2049
23300 almost hybrid 1611.2
23400 almost merge 2019.4
23400 almost hybrid 1605.8
23500 almost merge 2056
23500 almost hybrid 1611.8
23600 almost merge 2086.2
23600 almost hybrid 1590.8
23700 almost merge 2072.8
23700 almost hybrid 1594.8
23800 almost merge 2100.4
23800 almost hybrid 1615.4
23900 almost merge 2100
23900 almost hybrid 1658.6
24000 almost merge 2087.2
24000 almost hybrid 1658
24100 almost merge 2097
24100 almost hybrid 1637.4
24200 almost merge 2137
24200 almost hybrid 1628.6
24300 almost merge 2142.8
24300 almost hybrid 1626.2
24400 almost merge 2153.6
24400 almost hybrid 1684.8
24500 almost merge 2147
24500 almost hybrid 1698.2
24600 almost merge 2152.6
24600 almost hybrid 1654.8
24700 almost merge 2195
24700 almost hybrid 1650.2
24800 almost merge 2173.6
24800 almost hybrid 1669.6
24900 almost merge 2182.2
24900 almost hybrid 1710.2
25000 almost merge 2153
25000 almost hybrid 1716.2
25100 almost merge 2208.6
25100 almost hybrid 1682.6
25200 almost merge 2204.8
25200 almost hybrid 1685.4
25300 almost merge 2223.8
25300 almost hybrid 1732.4
25400 almost merge 2184
25400 almost hybrid 1737.2
25500 almost merge 2231.2
25500 almost hybrid 1713.4
25600 almost merge 2265.4
25600 almost hybrid 1716.2
25700 almost merge 2248
25700 almost hybrid 1769
25800 almost merge 2239.6
25800 almost hybrid 1766.2
25900 almost merge 2280.2
25900 almost hybrid 1733.4
26000 almost merge 2287.6
26000 almost hybrid 1752.6
26100 almost merge 2276.8
26100 almost hybrid 1794.6
26200 almost merge 2288.2
26200 almost hybrid 1766.4
26300 almost merge 2324.6
26300 almost hybrid 1758.4
26400 almost merge 2325.8
26400 almost hybrid 1815.8
26500 almost merge 2288
26500 almost hybrid 1823.4
26600 almost merge 2386.2
26600 almost hybrid 1779.2
26700 almost merge 2355
26700 almost hybrid 1818.6
26800 almost merge 2325.4
26800 almost hybrid 1830.6
26900 almost merge 2366.2
26900 almost hybrid 1794.8
27000 almost merge 2390.2
27000 almost hybrid 1825.4
27100 almost merge 2376
27100 almost hybrid 1863.8
27200 almost merge 2405
27200 almost hybrid 1826.8
27300 almost merge 2416.2
27300 almost hybrid 1852
27400 almost merge 2397
27400 almost hybrid 1867.4
27500 almost merge 2414
27500 almost hybrid 1845
27600 almost merge 2397.4
27600 almost hybrid 1889.4
27700 almost merge 2412.8
27700 almost hybrid 1895.8
27800 almost merge 2466.2
27800 almost hybrid 1870.4
27900 almost merge 2475
27900 almost hybrid 1919.4
28000 almost merge 2451.8
28000 almost hybrid 1896.8
28100 almost merge 2474
28100 almost hybrid 1879.4
28200 almost merge 2467.2
28200 almost hybrid 1923
28300 almost merge 2511.6
28300 almost hybrid 1884.2
28400 almost merge 2503.2
28400 almost hybrid 1943
28500 almost merge 2468.8
28500 almost hybrid 1945.4
28600 almost merge 2525.8
28600 almost hybrid 1942.8
28700 almost merge 2545.2
28700 almost hybrid 1959
28800 almost merge 2553
28800 almost hybrid 1926.6
28900 almost merge 2581.6
28900 almost hybrid 1986
29000 almost merge 2532.4
29000 almost hybrid 1956.2
29100 almost merge 2577.6
29100 almost hybrid 1993.2
29200 almost merge 2553.8
29200 almost hybrid 1975
29300 almost merge 2572.2
29300 almost hybrid 1984.6
29400 almost merge 2625.4
29400 almost hybrid 1972.8
29500 almost merge 2610
29500 almost hybrid 1966.6
29600 almost merge 2623.4
29600 almost hybrid 2011.2
29700 almost merge 2603.6
29700 almost hybrid 1994.6
29800 almost merge 2614.6
29800 almost hybrid 2045
29900 almost merge 2643.4
29900 almost hybrid 2002
30000 almost merge 2658.4
30000 almost hybrid 2045.8
30100 almost merge 2654.4
30100 almost hybrid 2028.6
30200 almost merge 2666.4
30200 almost hybrid 2044.4
30300 almost merge 2654.4
30300 almost hybrid 2046
30400 almost merge 2686.4
30400 almost hybrid 2078
30500 almost merge 2674.4
30500 almost hybrid 2069.6
30600 almost merge 2704
30600 almost hybrid 2086.6
30700 almost merge 2701.6
30700 almost hybrid 2079.4
30800 almost merge 2723.2
30800 almost hybrid 2111.8
30900 almost merge 2750
30900 almost hybrid 2082.4
31000 almost merge 2772.4
31000 almost hybrid 2128
31100 almost merge 2777.4
31100 almost hybrid 2105.4
31200 almost merge 2797.4
31200 almost hybrid 2172.8
31300 almost merge 2786
31300 almost hybrid 2171.4
31400 almost merge 2804.2
31400 almost hybrid 2213.6
31500 almost merge 2830.8
31500 almost hybrid 2187.6
31600 almost merge 2798.4
31600 almost hybrid 2190.6
31700 almost merge 2787.6
31700 almost hybrid 2190.8
31800 almost merge 2794.6
31800 almost hybrid 2223.8
31900 almost merge 2822.8
31900 almost hybrid 2259
32000 almost merge 2847.8
32000 almost hybrid 2346
32100 almost merge 2849.6
32100 almost hybrid 2261.6
32200 almost merge 2858.8
32200 almost hybrid 2310
32300 almost merge 2854.8
32300 almost hybrid 2295.6
32400 almost merge 2847
32400 almost hybrid 2358.6
32500 almost merge 2860.6
32500 almost hybrid 2318.4
32600 almost merge 2871
32600 almost hybrid 2309.4
32700 almost merge 2883.2
32700 almost hybrid 2346.4
32800 almost merge 2880.8
32800 almost hybrid 2358.6
32900 almost merge 2899.8
32900 almost hybrid 2360.2
33000 almost merge 2902.2
33000 almost hybrid 2369.4
33100 almost merge 2918.4
33100 almost hybrid 2388.4
33200 almost merge 2929
33200 almost hybrid 2407
33300 almost merge 2928.4
33300 almost hybrid 2383.6
33400 almost merge 2934.2
33400 almost hybrid 2395.2
33500 almost merge 2943.6
33500 almost hybrid 2398.8
33600 almost merge 2957.2
33600 almost hybrid 2416.4
33700 almost merge 2966.2
33700 almost hybrid 2425.6
33800 almost merge 2978
33800 almost hybrid 2424.8
33900 almost merge 2982.8
33900 almost hybrid 2426.6
34000 almost merge 2989.8
34000 almost hybrid 2440.2
34100 almost merge 3001.8
34100 almost hybrid 2460
34200 almost merge 3014
34200 almost hybrid 2453.2
34300 almost merge 3021.2
34300 almost hybrid 2465.8
34400 almost merge 3028.8
34400 almost hybrid 2467.4
34500 almost merge 3031.6
34500 almost hybrid 2504.8
34600 almost merge 3101.6
34600 almost hybrid 2508.2
34700 almost merge 3133.2
34700 almost hybrid 2560
34800 almost merge 3129.8
34800 almost hybrid 2566.4
34900 almost merge 3150.6
34900 almost hybrid 2615.8
35000 almost merge 3159.8
35000 almost hybrid 2540.2
35100 almost merge 3160.4
35100 almost hybrid 2539
35200 almost merge 3183.2
35200 almost hybrid 2569
35300 almost merge 3162.2
35300 almost hybrid 2575
35400 almost merge 3202.4
35400 almost hybrid 2595.2
35500 almost merge 3179.6
35500 almost hybrid 2583.8
35600 almost merge 3190.8
35600 almost hybrid 2565.6
35700 almost merge 3223
35700 almost hybrid 2604.2
35800 almost merge 3219.4
35800 almost hybrid 2619.2
35900 almost merge 3217.2
35900 almost hybrid 2617.6
36000 almost merge 3239.4
36000 almost hybrid 2633
36100 almost merge 3245.8
36100 almost hybrid 2617.2
36200 almost merge 3207.4
36200 almost hybrid 2613
36300 almost merge 3228.8
36300 almost hybrid 2616
36400 almost merge 3282
36400 almost hybrid 2671.8
36500 almost merge 3298
36500 almost hybrid 2653.2
36600 almost merge 3268.6
36600 almost hybrid 2666.6
36700 almost merge 3286.8
36700 almost hybrid 2681
36800 almost merge 3306.4
36800 almost hybrid 2678.6
36900 almost merge 3325.4
36900 almost hybrid 2715.6
37000 almost merge 3340.6
37000 almost hybrid 2678.4
37100 almost merge 3331.4
37100 almost hybrid 2666.6
37200 almost merge 3358
37200 almost hybrid 2695.6
37300 almost merge 3318.4
37300 almost hybrid 2680.4
37400 almost merge 3342.4
37400 almost hybrid 2708
37500 almost merge 3423
37500 almost hybrid 4943.4
37600 almost merge 4089
37600 almost hybrid 2729.2
37700 almost merge 3355.2
37700 almost hybrid 2710.8
37800 almost merge 3351.6
37800 almost hybrid 2725.8
37900 almost merge 3376.8
37900 almost hybrid 2721.2
38000 almost merge 3375.6
38000 almost hybrid 2724.4
38100 almost merge 3395.8
38100 almost hybrid 2744.2
38200 almost merge 3432.4
38200 almost hybrid 2738.8
38300 almost merge 3424.8
38300 almost hybrid 2757.2
38400 almost merge 3423.8
38400 almost hybrid 2761.6
38500 almost merge 3431.4
38500 almost hybrid 2772.4
38600 almost merge 3429.4
38600 almost hybrid 2769
38700 almost merge 3446.8
38700 almost hybrid 2783.2
38800 almost merge 3451
38800 almost hybrid 2784.6
38900 almost merge 3468.4
38900 almost hybrid 2798.4
39000 almost merge 3485
39000 almost hybrid 2802.2
39100 almost merge 3494.8
39100 almost hybrid 2816.2
39200 almost merge 3502.6
39200 almost hybrid 2819.4
39300 almost merge 3498.8
39300 almost hybrid 2821.2
39400 almost merge 3511
39400 almost hybrid 2833.8
39500 almost merge 3530.2
39500 almost hybrid 2831.4
39600 almost merge 3521.6
39600 almost hybrid 2844.4
39700 almost merge 3533
39700 almost hybrid 2840.2
39800 almost merge 3550.6
39800 almost hybrid 2857.2
39900 almost merge 3538.6
39900 almost hybrid 2916.2
40000 almost merge 3581
40000 almost hybrid 2899.8
40100 almost merge 3596.8
40100 almost hybrid 2894
40200 almost merge 3576
40200 almost hybrid 2886.8
40300 almost merge 3573
40300 almost hybrid 2873.4
40400 almost merge 3581.8
40400 almost hybrid 2885.8
40500 almost merge 3627.2
40500 almost hybrid 2918.6
40600 almost merge 3610.2
40600 almost hybrid 2887.2
40700 almost merge 3620.6
40700 almost hybrid 2926.6
40800 almost merge 3668.6
40800 almost hybrid 2921.2
40900 almost merge 3630.4
40900 almost hybrid 2921.4
41000 almost merge 3653
41000 almost hybrid 2931.6
41100 almost merge 3661.4
41100 almost hybrid 2940.8
41200 almost merge 3675.6
41200 almost hybrid 2949.4
41300 almost merge 3685.2
41300 almost hybrid 2957.2
41400 almost merge 3700.2
41400 almost hybrid 2952.2
41500 almost merge 3710.2
41500 almost hybrid 2968.6
41600 almost merge 3711.4
41600 almost hybrid 2970.4
41700 almost merge 3711.4
41700 almost hybrid 3003.6
41800 almost merge 3759.8
41800 almost hybrid 2989.6
41900 almost merge 3750
41900 almost hybrid 2996.2
42000 almost merge 3753.6
42000 almost hybrid 3004.6
42100 almost merge 3769.2
42100 almost hybrid 3008
42200 almost merge 3758.4
42200 almost hybrid 3020.4
42300 almost merge 3780.6
42300 almost hybrid 3021.2
42400 almost merge 3791
42400 almost hybrid 3035.6
42500 almost merge 3794.4
42500 almost hybrid 3037
42600 almost merge 3804
42600 almost hybrid 3086.2
42700 almost merge 3910.6
42700 almost hybrid 3088.8
42800 almost merge 3842.4
42800 almost hybrid 3044.8
42900 almost merge 3924
42900 almost hybrid 3093.2
43000 almost merge 3867
43000 almost hybrid 3094.2
43100 almost merge 3870.4
43100 almost hybrid 3090
43200 almost merge 3882.6
43200 almost hybrid 3095.8
43300 almost merge 3891.6
43300 almost hybrid 3128
43400 almost merge 3909.2
43400 almost hybrid 3118
43500 almost merge 3904.6
43500 almost hybrid 3107.2
43600 almost merge 3908.4
43600 almost hybrid 3118.4
43700 almost merge 3913.6
43700 almost hybrid 3113.8
43800 almost merge 3913
43800 almost hybrid 3123.6
43900 almost merge 3938.6
43900 almost hybrid 3138
44000 almost merge 3940.8
44000 almost hybrid 3142.6
44100 almost merge 3963.2
44100 almost hybrid 3155.2
44200 almost merge 4010.8
44200 almost hybrid 3181.2
44300 almost merge 4005.6
44300 almost hybrid 3182
44400 almost merge 4015.2
44400 almost hybrid 3201.6
44500 almost merge 4020.4
44500 almost hybrid 3203.6
44600 almost merge 4026.6
44600 almost hybrid 3203.2
44700 almost merge 4035.6
44700 almost hybrid 3204.2
44800 almost merge 4036.8
44800 almost hybrid 3215
44900 almost merge 4038
44900 almost hybrid 3225.6
45000 almost merge 4048.4
45000 almost hybrid 3221.6
45100 almost merge 4111.2
45100 almost hybrid 3252.6
45200 almost merge 4125
45200 almost hybrid 3240
45300 almost merge 4135.6
45300 almost hybrid 3254.2
45400 almost merge 4131.4
45400 almost hybrid 3251.6
45500 almost merge 4133.6
45500 almost hybrid 3249.6
45600 almost merge 4135.6
45600 almost hybrid 3265.8
45700 almost merge 4139.2
45700 almost hybrid 3262.2
45800 almost merge 4165.6
45800 almost hybrid 3276.2
45900 almost merge 4166.6
45900 almost hybrid 3278.4
46000 almost merge 4174.2
46000 almost hybrid 3292
46100 almost merge 4182.6
46100 almost hybrid 3286.6
46200 almost merge 4196.2
46200 almost hybrid 3297.8
46300 almost merge 4192.8
46300 almost hybrid 3563.8
46400 almost merge 4333.4
46400 almost hybrid 3345.8
46500 almost merge 4277.2
46500 almost hybrid 3334.2
46600 almost merge 4232
46600 almost hybrid 3329.8
46700 almost merge 4230.4
46700 almost hybrid 3343.2
46800 almost merge 4244.6
46800 almost hybrid 3347.4
46900 almost merge 4274.2
46900 almost hybrid 3362.4
47000 almost merge 4266.8
47000 almost hybrid 3357.4
47100 almost merge 4276.4
47100 almost hybrid 3383.2
47200 almost merge 4305.6
47200 almost hybrid 3379.8
47300 almost merge 4299.8
47300 almost hybrid 3386.6
47400 almost merge 4320
47400 almost hybrid 3406
47500 almost merge 4329.6
47500 almost hybrid 3403.6
47600 almost merge 4352.6
47600 almost hybrid 3415.8
47700 almost merge 4354.6
47700 almost hybrid 3422.4
47800 almost merge 4362.4
47800 almost hybrid 3429.2
47900 almost merge 4368.8
47900 almost hybrid 3437
48000 almost merge 4365.6
48000 almost hybrid 3445.6
48100 almost merge 4363.2
48100 almost hybrid 3439.8
48200 almost merge 4408.8
48200 almost hybrid 3444
48300 almost merge 4607.6
48300 almost hybrid 3468.2
48400 almost merge 4414.6
48400 almost hybrid 3471.8
48500 almost merge 4406.2
48500 almost hybrid 3469.2
48600 almost merge 4411.4
48600 almost hybrid 3474
48700 almost merge 4403.8
48700 almost hybrid 3481
48800 almost merge 4417.2
48800 almost hybrid 3495.6
48900 almost merge 4426.8
48900 almost hybrid 3496.6
49000 almost merge 4449.6
49000 almost hybrid 3518.4
49100 almost merge 4448.6
49100 almost hybrid 3515.6
49200 almost merge 4459
49200 almost hybrid 3509.4
49300 almost merge 4607.4
49300 almost hybrid 3560
49400 almost merge 4503.4
49400 almost hybrid 3562.6
49500 almost merge 4509
49500 almost hybrid 3539.8
49600 almost merge 4493
49600 almost hybrid 3550.8
49700 almost merge 4508.4
49700 almost hybrid 3553.4
49800 almost merge 4518.2
49800 almost hybrid 3786.2
49900 almost merge 4742.4
49900 almost hybrid 3619.4
50000 almost merge 4575.2
50000 almost hybrid 3585.6
50100 almost merge 4549.4
50100 almost hybrid 3588.2
50200 almost merge 4583
50200 almost hybrid 3600.8
50300 almost merge 4568.4
50300 almost hybrid 3605.2
50400 almost merge 4574.8
50400 almost hybrid 3615.6
50500 almost merge 4592.2
50500 almost hybrid 3641.6
50600 almost merge 4604.2
50600 almost hybrid 3628.6
50700 almost merge 4616.8
50700 almost hybrid 3633.2
50800 almost merge 4624.2
50800 almost hybrid 3636.2
50900 almost merge 4624.6
50900 almost hybrid 3646.6
51000 almost merge 4639.4
51000 almost hybrid 3646.2
51100 almost merge 4640.6
51100 almost hybrid 3664
51200 almost merge 4658.8
51200 almost hybrid 3918.2
51300 almost merge 4746.8
51300 almost hybrid 3678
51400 almost merge 4675.8
51400 almost hybrid 3663
51500 almost merge 4681.8
51500 almost hybrid 3668.8
51600 almost merge 4691
51600 almost hybrid 3679.2
51700 almost merge 4705.6
51700 almost hybrid 3690
51800 almost merge 4718.6
51800 almost hybrid 3692.2
51900 almost merge 4721.8
51900 almost hybrid 3695.6
52000 almost merge 4758.8
52000 almost hybrid 3712.4
52100 almost merge 4734.2
52100 almost hybrid 3727.4
52200 almost merge 4739.8
52200 almost hybrid 3924.6
52300 almost merge 4842.8
52300 almost hybrid 3756.6
52400 almost merge 4788.6
52400 almost hybrid 3751.6
52500 almost merge 4761
52500 almost hybrid 3767.8
52600 almost merge 4779
52600 almost hybrid 3762.2
52700 almost merge 4776.8
52700 almost hybrid 3756.8
52800 almost merge 4802.2
52800 almost hybrid 3769
52900 almost merge 4806.8
52900 almost hybrid 3772
53000 almost merge 4815.4
53000 almost hybrid 3780.6
53100 almost merge 4813.4
53100 almost hybrid 3790.6
53200 almost merge 4826.4
53200 almost hybrid 3797
53300 almost merge 4833.4
53300 almost hybrid 3801.8
53400 almost merge 4858.6
53400 almost hybrid 3805.8
53500 almost merge 4852.6
53500 almost hybrid 3820.4
53600 almost merge 4877.6
53600 almost hybrid 3828.8
53700 almost merge 4875.8
53700 almost hybrid 3859
53800 almost merge 4899.2
53800 almost hybrid 3833.6
53900 almost merge 4896.2
53900 almost hybrid 3840.8
54000 almost merge 4910.8
54000 almost hybrid 3857.2
54100 almost merge 4930.8
54100 almost hybrid 3864.4
54200 almost merge 4933.2
54200 almost hybrid 3862
54300 almost merge 4958.4
54300 almost hybrid 3881.2
54400 almost merge 4967.2
54400 almost hybrid 3893
54500 almost merge 4982.8
54500 almost hybrid 3883.6
54600 almost merge 4978.8
54600 almost hybrid 3898.6
54700 almost merge 4983.6
54700 almost hybrid 3910.6
54800 almost merge 4991.8
54800 almost hybrid 3909.4
54900 almost merge 5002.2
54900 almost hybrid 3927.8
55000 almost merge 5027.8
55000 almost hybrid 3930.2
55100 almost merge 5025.6
55100 almost hybrid 3941.6
55200 almost merge 5026.2
55200 almost hybrid 3931.4
55300 almost merge 5037
55300 almost hybrid 3949.2
55400 almost merge 5047
55400 almost hybrid 3947.4
55500 almost merge 5063.8
55500 almost hybrid 3953
55600 almost merge 5075.8
55600 almost hybrid 3962
55700 almost merge 5075.4
55700 almost hybrid 3967.4
55800 almost merge 5083.8
55800 almost hybrid 4045.2
55900 almost merge 5118
55900 almost hybrid 3992
56000 almost merge 5138.6
56000 almost hybrid 3989.2
56100 almost merge 5202.8
56100 almost hybrid 4075.6
56200 almost merge 5211.8
56200 almost hybrid 4015.6
56300 almost merge 5147.2
56300 almost hybrid 4034.8
56400 almost merge 5203.2
56400 almost hybrid 4053.6
56500 almost merge 5204
56500 almost hybrid 4073.4
56600 almost merge 5210.6
56600 almost hybrid 4066.4
56700 almost merge 5199
56700 almost hybrid 4063.8
56800 almost merge 5198.2
56800 almost hybrid 4055.2
56900 almost merge 5226.2
56900 almost hybrid 4069.2
57000 almost merge 5221.8
57000 almost hybrid 4086.4
57100 almost merge 5246
57100 almost hybrid 4197
57200 almost merge 5293.6
57200 almost hybrid 4099.2
57300 almost merge 5224.2
57300 almost hybrid 4100.2
57400 almost merge 5239.4
57400 almost hybrid 4093
57500 almost merge 5245.4
57500 almost hybrid 4110.6
57600 almost merge 5260.8
57600 almost hybrid 4109.2
57700 almost merge 5288.2
57700 almost hybrid 4132.2
57800 almost merge 5302.8
57800 almost hybrid 4146.2
57900 almost merge 5314.2
57900 almost hybrid 4150.8
58000 almost merge 5315.6
58000 almost hybrid 4144.8
58100 almost merge 5335.6
58100 almost hybrid 4154.4
58200 almost merge 5336.8
58200 almost hybrid 4165.2
58300 almost merge 5342.4
58300 almost hybrid 4171.4
58400 almost merge 5361.2
58400 almost hybrid 4178.6
58500 almost merge 5364.4
58500 almost hybrid 4178.2
58600 almost merge 5388.4
58600 almost hybrid 4191.4
58700 almost merge 5378
58700 almost hybrid 4199.8
58800 almost merge 5397.2
58800 almost hybrid 4194.6
58900 almost merge 5397.8
58900 almost hybrid 4212
59000 almost merge 5426.8
59000 almost hybrid 4218.2
59100 almost merge 5431
59100 almost hybrid 4219.6
59200 almost merge 5426.6
59200 almost hybrid 4225.8
59300 almost merge 5437
59300 almost hybrid 4311.8
59400 almost merge 5696.6
59400 almost hybrid 4263.2
59500 almost merge 5442.8
59500 almost hybrid 4251.4
59600 almost merge 5470.6
59600 almost hybrid 4260.2
59700 almost merge 5475
59700 almost hybrid 4274.8
59800 almost merge 5480.2
59800 almost hybrid 4266.2
59900 almost merge 5502.8
59900 almost hybrid 4277.6
60000 almost merge 5509
60000 almost hybrid 4272
60100 almost merge 5512.8
60100 almost hybrid 4290.2
60200 almost merge 5517.6
60200 almost hybrid 4299.8
60300 almost merge 5538.4
60300 almost hybrid 4314.4
60400 almost merge 5548
60400 almost hybrid 4308.4
60500 almost merge 5537.8
60500 almost hybrid 4320.2
60600 almost merge 5557
