n pattern algo avg_time_micro
59400 reversed merge 5196.8
59400 reversed hybrid 5013.8
59500 reversed merge 5203.8
59500 reversed hybrid 5035
59600 reversed merge 5210
59600 reversed hybrid 5064.8
59700 reversed merge 5219.4
59700 reversed hybrid 5054.2
59800 reversed merge 5211.4
59800 reversed hybrid 5090.2
59900 reversed merge 5247.6
59900 reversed hybrid 5087.2
60000 reversed merge 5242.8
60000 reversed hybrid 5096
60100 reversed merge 5242.4
60100 reversed hybrid 5125.4
60200 reversed merge 5246.8
60200 reversed hybrid 5137.8
60300 reversed merge 5281.2
60300 reversed hybrid 5145
60400 reversed merge 5268
60400 reversed hybrid 5166.8
60500 reversed merge 5265.2
60500 reversed hybrid 5174.2
60600 reversed merge 5295.4
60600 reversed hybrid 5178.4
60700 reversed merge 5302.6
60700 reversed hybrid 5178.8
60800 reversed merge 5287.8
60800 reversed hybrid 5218.4
60900 reversed merge 5305
60900 reversed hybrid 5230.8
61000 reversed merge 5325.4
61000 reversed hybrid 5212.2
61100 reversed merge 5321.8
61100 reversed hybrid 5245.6
61200 reversed merge 5332
61200 reversed hybrid 5263.6
61300 reversed merge 5340.2
61300 reversed hybrid 5273.2
61400 reversed merge 5359.2
61400 reversed hybrid 5288.6
61500 reversed merge 5372.8
61500 reversed hybrid 5295.6
61600 reversed merge 5361
61600 reversed hybrid 5299.6
61700 reversed merge 5403.6
61700 reversed hybrid 5316.2
61800 reversed merge 5400.8
61800 reversed hybrid 5343.2
61900 reversed merge 5414.2
61900 reversed hybrid 5329
62000 reversed merge 5431.4
62000 reversed hybrid 5340.4
62100 reversed merge 5439
62100 reversed hybrid 5341.6
62200 reversed merge 5446.4
62200 reversed hybrid 5398.6
62300 reversed merge 5448.6
62300 reversed hybrid 5395.6
62400 reversed merge 5465.8
62400 reversed hybrid 5421.8
62500 reversed merge 5488.4
62500 reversed hybrid 5419.6
62600 reversed merge 5502.6
62600 reversed hybrid 5417.2
62700 reversed merge 5508.4
62700 reversed hybrid 5436.4
62800 reversed merge 5495.8
62800 reversed hybrid 5454.8
62900 reversed merge 5524
62900 reversed hybrid 5460.4
63000 reversed merge 5514.4
63000 reversed hybrid 5476.8
63100 reversed merge 5529.8
63100 reversed hybrid 5502.6
63200 reversed merge 5535
63200 reversed hybrid 5510.8
63300 reversed merge 5546.2
63300 reversed hybrid 5506.4
63400 reversed merge 5574.4
63400 reversed hybrid 5547
63500 reversed merge 5559.6
63500 reversed hybrid 5552.4
63600 reversed merge 5573.2
63600 reversed hybrid 5591.6
63700 reversed merge 5590.6
63700 reversed hybrid 5567.2
63800 reversed merge 5579.6
63800 reversed hybrid 5628
63900 reversed merge 5596.6
63900 reversed hybrid 5599.8
64000 reversed merge 5607.4
64000 reversed hybrid 5607.6
64100 reversed merge 5620.2
64100 reversed hybrid 5635.4
64200 reversed merge 5612.2
64200 reversed hybrid 5619.4
64300 reversed merge 5667.4
64300 reversed hybrid 5643.8
64400 reversed merge 5636.2
64400 reversed hybrid 5660.6
64500 reversed merge 5637.8
64500 reversed hybrid 5689.6
64600 reversed merge 5629
64600 reversed hybrid 5684.6
64700 reversed merge 5654.6
64700 reversed hybrid 5664.6
64800 reversed merge 5647.6
64800 reversed hybrid 5709.6
64900 reversed merge 5660.8
64900 reversed hybrid 5727.4
65000 reversed merge 5673
65000 reversed hybrid 5721.2
65100 reversed merge 5682.2
65100 reversed hybrid 5757.6
65200 reversed merge 5692.6
65200 reversed hybrid 5770.2
65300 reversed merge 5700
65300 reversed hybrid 5777.4
65400 reversed merge 5701.6
65400 reversed hybrid 5782
65500 reversed merge 5742.8
65500 reversed hybrid 5810
65600 reversed merge 5730.8
65600 reversed hybrid 5805.6
65700 reversed merge 5728.6
65700 reversed hybrid 5822
65800 reversed merge 5730
65800 reversed hybrid 5824.8
65900 reversed merge 9238.6
65900 reversed hybrid 7214.2
66000 reversed merge 5800.6
66000 reversed hybrid 5877
66100 reversed merge 5780.2
66100 reversed hybrid 5923.2
66200 reversed merge 5784.8
66200 reversed hybrid 5888.8
66300 reversed merge 5790.6
66300 reversed hybrid 5884.2
66400 reversed merge 5793.4
66400 reversed hybrid 5911.8
66500 reversed merge 5809
66500 reversed hybrid 5915.4
66600 reversed merge 5830.6
66600 reversed hybrid 5932.6
66700 reversed merge 5843.4
66700 reversed hybrid 5926.4
66800 reversed merge 5833.8
66800 reversed hybrid 5937.8
66900 reversed merge 5852.6
66900 reversed hybrid 10424
67000 reversed merge 6728.8
67000 reversed hybrid 6010.2
67100 reversed merge 5892.4
67100 reversed hybrid 6021.8
67200 reversed merge 5902.6
67200 reversed hybrid 6025
67300 reversed merge 5912.8
67300 reversed hybrid 6027.4
67400 reversed merge 5919.4
67400 reversed hybrid 6035.6
67500 reversed merge 5931.2
67500 reversed hybrid 6069.8
67600 reversed merge 5942
67600 reversed hybrid 6067.4
67700 reversed merge 5941.4
67700 reversed hybrid 6091.8
67800 reversed merge 5929.6
67800 reversed hybrid 6088
67900 reversed merge 5970
67900 reversed hybrid 6119.2
68000 reversed merge 5964.2
68000 reversed hybrid 6113.6
68100 reversed merge 5982.8
68100 reversed hybrid 6143.8
68200 reversed merge 5989.2
68200 reversed hybrid 6137.2
68300 reversed merge 5992.4
68300 reversed hybrid 6168.8
68400 reversed merge 7015.8
68400 reversed hybrid 6390.8
68500 reversed merge 8997.4
68500 reversed hybrid 6606
68600 reversed merge 6420
68600 reversed hybrid 6360.6
68700 reversed merge 8664.6
68700 reversed hybrid 6366.6
68800 reversed merge 6268.4
68800 reversed hybrid 6517.2
68900 reversed merge 6521.8
68900 reversed hybrid 6508.8
69000 reversed merge 6360.6
69000 reversed hybrid 8464.8
69100 reversed merge 6423.2
69100 reversed hybrid 6523.6
69200 reversed merge 6431.4
69200 reversed hybrid 6619
69300 reversed merge 6373.6
69300 reversed hybrid 9373
69400 reversed merge 6446.8
69400 reversed hybrid 6575.2
69500 reversed merge 6300.8
69500 reversed hybrid 6625.6
69600 reversed merge 6415.6
69600 reversed hybrid 6473.6
69700 reversed merge 6276
69700 reversed hybrid 6496.2
69800 reversed merge 6290.4
69800 reversed hybrid 6482.8
69900 reversed merge 6252.6
69900 reversed hybrid 6477
70000 reversed merge 6244
70000 reversed hybrid 6467
70100 reversed merge 6204.4
70100 reversed hybrid 6430.4
70200 reversed merge 6196.8
70200 reversed hybrid 6443.6
70300 reversed merge 6243.4
70300 reversed hybrid 6647.6
70400 reversed merge 6314.8
70400 reversed hybrid 6521
70500 reversed merge 6232.2
70500 reversed hybrid 6481.2
70600 reversed merge 6234.8
70600 reversed hybrid 6484
70700 reversed merge 6228.4
70700 reversed hybrid 6496.4
70800 reversed merge 6232.4
70800 reversed hybrid 6555.8
70900 reversed merge 6245.4
70900 reversed hybrid 6536.6
71000 reversed merge 6269.8
71000 reversed hybrid 6583.8
71100 reversed merge 6302.4
71100 reversed hybrid 6574.2
71200 reversed merge 6347.6
71200 reversed hybrid 6713
71300 reversed merge 6378.8
71300 reversed hybrid 7316.8
71400 reversed merge 8896.6
71400 reversed hybrid 6818.8
71500 reversed merge 6645.8
71500 reversed hybrid 6912.6
71600 reversed merge 6515.6
71600 reversed hybrid 6625.2
71700 reversed merge 6315
71700 reversed hybrid 6720.8
71800 reversed merge 6362.4
71800 reversed hybrid 8939.2
71900 reversed merge 6657
71900 reversed hybrid 6855
72000 reversed merge 6582
72000 reversed hybrid 6870
72100 reversed merge 8530.6
72100 reversed hybrid 6809.2
72200 reversed merge 6379
72200 reversed hybrid 6709.6
72300 reversed merge 6352.6
72300 reversed hybrid 6713.6
72400 reversed merge 6360.4
72400 reversed hybrid 6749.2
72500 reversed merge 6376.4
72500 reversed hybrid 6739.4
72600 reversed merge 6398.4
72600 reversed hybrid 6797.2
72700 reversed merge 6392.4
72700 reversed hybrid 6786.4
72800 reversed merge 6398.2
72800 reversed hybrid 6803.2
72900 reversed merge 6403
72900 reversed hybrid 6837.2
73000 reversed merge 6403.6
73000 reversed hybrid 6818.6
73100 reversed merge 6446.4
73100 reversed hybrid 6873.6
73200 reversed merge 6428.6
73200 reversed hybrid 6849
73300 reversed merge 6431.6
73300 reversed hybrid 6870.4
73400 reversed merge 6463.8
73400 reversed hybrid 6889.4
73500 reversed merge 6460.8
73500 reversed hybrid 6916.2
73600 reversed merge 6469.6
73600 reversed hybrid 6920.8
73700 reversed merge 6478.8
73700 reversed hybrid 6928.8
73800 reversed merge 6494.4
73800 reversed hybrid 6953.8
73900 reversed merge 6483.6
73900 reversed hybrid 7098
74000 reversed merge 6543.6
74000 reversed hybrid 6958.4
74100 reversed merge 6523.2
74100 reversed hybrid 6968.2
74200 reversed merge 6538.6
74200 reversed hybrid 7004.8
74300 reversed merge 6521.2
74300 reversed hybrid 7005.8
74400 reversed merge 6571.4
74400 reversed hybrid 7012.6
74500 reversed merge 6567.8
74500 reversed hybrid 7050.6
74600 reversed merge 6588.2
74600 reversed hybrid 7056.2
74700 reversed merge 6567.4
74700 reversed hybrid 7037.2
74800 reversed merge 6606
74800 reversed hybrid 7074
74900 reversed merge 6609
74900 reversed hybrid 7100.4
75000 reversed merge 6833.6
75000 reversed hybrid 7111.8
75100 reversed merge 6641.4
75100 reversed hybrid 7087.8
75200 reversed merge 6640
75200 reversed hybrid 7152.4
75300 reversed merge 6649.6
75300 reversed hybrid 7143.6
75400 reversed merge 6664
75400 reversed hybrid 7166.8
75500 reversed merge 6677.8
75500 reversed hybrid 7177.2
75600 reversed merge 6697.2
75600 reversed hybrid 7176.8
75700 reversed merge 6693.6
75700 reversed hybrid 7212.4
75800 reversed merge 6703.8
75800 reversed hybrid 7241.2
75900 reversed merge 6701
75900 reversed hybrid 7372
76000 reversed merge 6745.6
76000 reversed hybrid 7280
76100 reversed merge 6733
76100 reversed hybrid 7266.6
76200 reversed merge 6731.6
76200 reversed hybrid 7296.8
76300 reversed merge 6763.2
76300 reversed hybrid 7317.2
76400 reversed merge 6781.6
76400 reversed hybrid 7328.6
76500 reversed merge 6759
76500 reversed hybrid 7355.6
76600 reversed merge 6760.4
76600 reversed hybrid 7328
76700 reversed merge 6771.6
76700 reversed hybrid 7408.4
76800 reversed merge 6792
76800 reversed hybrid 7384.8
76900 reversed merge 6819.8
76900 reversed hybrid 7435.2
77000 reversed merge 6819.8
77000 reversed hybrid 7416
77100 reversed merge 6812.8
77100 reversed hybrid 7459.8
77200 reversed merge 6838.8
77200 reversed hybrid 7454
77300 reversed merge 6833.6
77300 reversed hybrid 7454.4
77400 reversed merge 6850.2
77400 reversed hybrid 7448
77500 reversed merge 6843.2
77500 reversed hybrid 7446.4
77600 reversed merge 6841.6
77600 reversed hybrid 7502.4
77700 reversed merge 6848
77700 reversed hybrid 7555.6
77800 reversed merge 6910.6
77800 reversed hybrid 7538.2
77900 reversed merge 6892
77900 reversed hybrid 7529.6
78000 reversed merge 6910.2
78000 reversed hybrid 7585.8
78100 reversed merge 6902.4
78100 reversed hybrid 7586.4
78200 reversed merge 6921
78200 reversed hybrid 7595.6
78300 reversed merge 6927.2
78300 reversed hybrid 7614.6
78400 reversed merge 6933
78400 reversed hybrid 7634.8
78500 reversed merge 6966.4
78500 reversed hybrid 7647
78600 reversed merge 6959.6
78600 reversed hybrid 7664.2
78700 reversed merge 6996.2
78700 reversed hybrid 7676
78800 reversed merge 6973.8
78800 reversed hybrid 7666.4
78900 reversed merge 6994.8
78900 reversed hybrid 8481.2
79000 reversed merge 7335.2
79000 reversed hybrid 7880.8
79100 reversed merge 7159
79100 reversed hybrid 7892.8
79200 reversed merge 7111
79200 reversed hybrid 7852.6
79300 reversed merge 7749.4
79300 reversed hybrid 7895.4
79400 reversed merge 7072.8
79400 reversed hybrid 7767.8
79500 reversed merge 7014.2
79500 reversed hybrid 7776.4
79600 reversed merge 7037.6
79600 reversed hybrid 7805
79700 reversed merge 7037
79700 reversed hybrid 7786
79800 reversed merge 7057.2
79800 reversed hybrid 7829.6
79900 reversed merge 7095.6
79900 reversed hybrid 8042.8
80000 reversed merge 7252.4
80000 reversed hybrid 8029.4
80100 reversed merge 7255.2
80100 reversed hybrid 8040.4
80200 reversed merge 7218.8
80200 reversed hybrid 8072
80300 reversed merge 7306
80300 reversed hybrid 8073
80400 reversed merge 7214.2
80400 reversed hybrid 8036
80500 reversed merge 7246.6
80500 reversed hybrid 8051.8
80600 reversed merge 7128.6
80600 reversed hybrid 7959.2
80700 reversed merge 7371.8
80700 reversed hybrid 7998.6
80800 reversed merge 7148.4
80800 reversed hybrid 7974
80900 reversed merge 7166.8
80900 reversed hybrid 8008.4
81000 reversed merge 7178.4
81000 reversed hybrid 8037.4
81100 reversed merge 7200.4
81100 reversed hybrid 7994
81200 reversed merge 7177.2
81200 reversed hybrid 8038.2
81300 reversed merge 7176.6
81300 reversed hybrid 8066.2
81400 reversed merge 7188.2
81400 reversed hybrid 8050.2
81500 reversed merge 7197.6
81500 reversed hybrid 8053.2
81600 reversed merge 7197.4
81600 reversed hybrid 8122.2
81700 reversed merge 7231.2
81700 reversed hybrid 8136.4
81800 reversed merge 7218
81800 reversed hybrid 8118
81900 reversed merge 7224.2
81900 reversed hybrid 8117.6
82000 reversed merge 7249.4
82000 reversed hybrid 8171.2
82100 reversed merge 7266
82100 reversed hybrid 8148.2
82200 reversed merge 7265.8
82200 reversed hybrid 8186.6
82300 reversed merge 7295.6
82300 reversed hybrid 8184
82400 reversed merge 7335.8
82400 reversed hybrid 8270.2
82500 reversed merge 7343.2
82500 reversed hybrid 8214
82600 reversed merge 7291.2
82600 reversed hybrid 8237.4
82700 reversed merge 7335.2
82700 reversed hybrid 8292
82800 reversed merge 7347.4
82800 reversed hybrid 8289
82900 reversed merge 7355.2
82900 reversed hybrid 8301.8
83000 reversed merge 7363.4
83000 reversed hybrid 8343.2
83100 reversed merge 7378.8
83100 reversed hybrid 8332.8
83200 reversed merge 7379
83200 reversed hybrid 8310.6
83300 reversed merge 7386.4
83300 reversed hybrid 8318.8
83400 reversed merge 7419
83400 reversed hybrid 8355.4
83500 reversed merge 7410.4
83500 reversed hybrid 8434.6
83600 reversed merge 7429.4
83600 reversed hybrid 8424.6
83700 reversed merge 7424.2
83700 reversed hybrid 8406.2
83800 reversed merge 7424.6
83800 reversed hybrid 8429.2
83900 reversed merge 7441.6
83900 reversed hybrid 8402.4
84000 reversed merge 7451.4
84000 reversed hybrid 8436.2
84100 reversed merge 7464.4
84100 reversed hybrid 8492.8
84200 reversed merge 7473.2
84200 reversed hybrid 8503.2
84300 reversed merge 7505.6
84300 reversed hybrid 8539.4
84400 reversed merge 7530.2
84400 reversed hybrid 8563
84500 reversed merge 7540.6
84500 reversed hybrid 8589.8
84600 reversed merge 7554
84600 reversed hybrid 8574.6
84700 reversed merge 7557.2
84700 reversed hybrid 8589.6
84800 reversed merge 7572.8
84800 reversed hybrid 8628.4
84900 reversed merge 7558
84900 reversed hybrid 8628.2
85000 reversed merge 7596.2
85000 reversed hybrid 8661.8
85100 reversed merge 7602.8
85100 reversed hybrid 8679.8
85200 reversed merge 7582.8
85200 reversed hybrid 8669.4
85300 reversed merge 7702.4
85300 reversed hybrid 8708.6
85400 reversed merge 7636.6
85400 reversed hybrid 8684.8
85500 reversed merge 7669.8
85500 reversed hybrid 8698.8
85600 reversed merge 7683
85600 reversed hybrid 8776.8
85700 reversed merge 7687.4
85700 reversed hybrid 8782.6
85800 reversed merge 7703.8
85800 reversed hybrid 8820
85900 reversed merge 7698
85900 reversed hybrid 8797.6
86000 reversed merge 7841.2
86000 reversed hybrid 8855
86100 reversed merge 7743.4
86100 reversed hybrid 8847
86200 reversed merge 7740.6
86200 reversed hybrid 8851.2
86300 reversed merge 7752.4
86300 reversed hybrid 9095.6
86400 reversed merge 7738
86400 reversed hybrid 8903.4
86500 reversed merge 7777.4
86500 reversed hybrid 8977.2
86600 reversed merge 7794.6
86600 reversed hybrid 8900
86700 reversed merge 7794.2
86700 reversed hybrid 8941
86800 reversed merge 7806.8
86800 reversed hybrid 8989
86900 reversed merge 7837.2
86900 reversed hybrid 9027.2
87000 reversed merge 7837.2
87000 reversed hybrid 8997.2
87100 reversed merge 7853
87100 reversed hybrid 8990.4
87200 reversed merge 7824
87200 reversed hybrid 9030
87300 reversed merge 7848.2
87300 reversed hybrid 9109.2
87400 reversed merge 7810.2
87400 reversed hybrid 10377.6
87500 reversed merge 8175.6
87500 reversed hybrid 9138.2
87600 reversed merge 7942.2
87600 reversed hybrid 9081.2
87700 reversed merge 7900.2
87700 reversed hybrid 9098.8
87800 reversed merge 7924.2
87800 reversed hybrid 9126.4
87900 reversed merge 7885.2
87900 reversed hybrid 9109
88000 reversed merge 7881.2
88000 reversed hybrid 9160.2
88100 reversed merge 7919.8
88100 reversed hybrid 9164
88200 reversed merge 7896.4
88200 reversed hybrid 9157.6
88300 reversed merge 7885.6
88300 reversed hybrid 9182
88400 reversed merge 7902.8
88400 reversed hybrid 9217
88500 reversed merge 7941.2
88500 reversed hybrid 9213.6
88600 reversed merge 7943.8
88600 reversed hybrid 9272
88700 reversed merge 7958.2
88700 reversed hybrid 9311.8
88800 reversed merge 7960
88800 reversed hybrid 9260.2
88900 reversed merge 7952
88900 reversed hybrid 9310
89000 reversed merge 7992.4
89000 reversed hybrid 9316.4
89100 reversed merge 7986
89100 reversed hybrid 9365
89200 reversed merge 7988
89200 reversed hybrid 9381
89300 reversed merge 8009
89300 reversed hybrid 9357.4
89400 reversed merge 8193.2
89400 reversed hybrid 9400
89500 reversed merge 8044.4
89500 reversed hybrid 9397.6
89600 reversed merge 8057.2
89600 reversed hybrid 9434.4
89700 reversed merge 8058.2
89700 reversed hybrid 9415
89800 reversed merge 8041
89800 reversed hybrid 9436
89900 reversed merge 8067.8
89900 reversed hybrid 9449
90000 reversed merge 8104.2
90000 reversed hybrid 9517.8
90100 reversed merge 8103.6
90100 reversed hybrid 9486.4
90200 reversed merge 8131
90200 reversed hybrid 9520.2
90300 reversed merge 8114.8
90300 reversed hybrid 9554.6
90400 reversed merge 8132.8
90400 reversed hybrid 9562.8
90500 reversed merge 8141
90500 reversed hybrid 9569
90600 reversed merge 8175.2
90600 reversed hybrid 9584.4
90700 reversed merge 8161.6
90700 reversed hybrid 9640.8
90800 reversed merge 8186
90800 reversed hybrid 9600.6
90900 reversed merge 8203.2
90900 reversed hybrid 9667.8
91000 reversed merge 8201
91000 reversed hybrid 9668.8
91100 reversed merge 8224.2
91100 reversed hybrid 9695.8
91200 reversed merge 8228.6
91200 reversed hybrid 9757.4
91300 reversed merge 8243.2
91300 reversed hybrid 9728.8
91400 reversed merge 8259.4
91400 reversed hybrid 9749.8
91500 reversed merge 8261.4
91500 reversed hybrid 9755.2
91600 reversed merge 8291.6
91600 reversed hybrid 9763
91700 reversed merge 8288.2
91700 reversed hybrid 9788.8
91800 reversed merge 8318.4
91800 reversed hybrid 9815.4
91900 reversed merge 8339.2
91900 reversed hybrid 9829.8
92000 reversed merge 8307
92000 reversed hybrid 9874.6
92100 reversed merge 8320
92100 reversed hybrid 9866.2
92200 reversed merge 8349
92200 reversed hybrid 9845.6
92300 reversed merge 8361.8
92300 reversed hybrid 9879.8
92400 reversed merge 8374.8
92400 reversed hybrid 9914.2
92500 reversed merge 8388.6
92500 reversed hybrid 9921
92600 reversed merge 8373
92600 reversed hybrid 9942.4
92700 reversed merge 8399
92700 reversed hybrid 9963.8
92800 reversed merge 8413.4
92800 reversed hybrid 9976.4
92900 reversed merge 8408.2
92900 reversed hybrid 9992.2
93000 reversed merge 8421.6
93000 reversed hybrid 9995.2
93100 reversed merge 8431.2
93100 reversed hybrid 9990
93200 reversed merge 8428.2
93200 reversed hybrid 10029.2
93300 reversed merge 8443.6
93300 reversed hybrid 10046
93400 reversed merge 8453.6
93400 reversed hybrid 10094.8
93500 reversed merge 8451.2
93500 reversed hybrid 10108.4
93600 reversed merge 8472.2
93600 reversed hybrid 10139.4
93700 reversed merge 8632
93700 reversed hybrid 10131.6
93800 reversed merge 8539.4
93800 reversed hybrid 10085.2
93900 reversed merge 8518.8
93900 reversed hybrid 10143.6
94000 reversed merge 8489
94000 reversed hybrid 10152.6
94100 reversed merge 8485.2
94100 reversed hybrid 10183
94200 reversed merge 8508.6
94200 reversed hybrid 10187
94300 reversed merge 8543.4
94300 reversed hybrid 10217.6
94400 reversed merge 8543.2
94400 reversed hybrid 10248.2
94500 reversed merge 8541.6
94500 reversed hybrid 10289.4
94600 reversed merge 8563
94600 reversed hybrid 10284.4
94700 reversed merge 8558.8
94700 reversed hybrid 10289.4
94800 reversed merge 8557.4
94800 reversed hybrid 10270
94900 reversed merge 8574.8
94900 reversed hybrid 10293
95000 reversed merge 8588.4
95000 reversed hybrid 10343
95100 reversed merge 8602.4
95100 reversed hybrid 10326.4
95200 reversed merge 8605
95200 reversed hybrid 10398.6
95300 reversed merge 8609.6
95300 reversed hybrid 10412.6
95400 reversed merge 8626.2
95400 reversed hybrid 10432.4
95500 reversed merge 8636.4
95500 reversed hybrid 10447.8
95600 reversed merge 8623.4
95600 reversed hybrid 10486.6
95700 reversed merge 8678.4
95700 reversed hybrid 10475.6
95800 reversed merge 8666
95800 reversed hybrid 10580.2
95900 reversed merge 8682.6
95900 reversed hybrid 10514.8
96000 reversed merge 8677
96000 reversed hybrid 10525
96100 reversed merge 8696.6
96100 reversed hybrid 10583.8
96200 reversed merge 8697.8
96200 reversed hybrid 10564.2
96300 reversed merge 8704
96300 reversed hybrid 10569.6
96400 reversed merge 8713.8
96400 reversed hybrid 10606.6
96500 reversed merge 8817.2
96500 reversed hybrid 10646.4
96600 reversed merge 8727.2
96600 reversed hybrid 10618.2
96700 reversed merge 8707.2
96700 reversed hybrid 11229.8
96800 reversed merge 8846
96800 reversed hybrid 10708.6
96900 reversed merge 8750.8
96900 reversed hybrid 10698.6
97000 reversed merge 8781
97000 reversed hybrid 10712.6
97100 reversed merge 8806
97100 reversed hybrid 10739
97200 reversed merge 8783
97200 reversed hybrid 10738.8
97300 reversed merge 8773
97300 reversed hybrid 10713.2
97400 reversed merge 8786.8
97400 reversed hybrid 10783.6
97500 reversed merge 8812.4
97500 reversed hybrid 10811.8
97600 reversed merge 8823.6
97600 reversed hybrid 10840
97700 reversed merge 8913.2
97700 reversed hybrid 11098.2
97800 reversed merge 9028.2
97800 reversed hybrid 11120.8
97900 reversed merge 9004.2
97900 reversed hybrid 11172.8
98000 reversed merge 9114
98000 reversed hybrid 11084.6
98100 reversed merge 8985.8
98100 reversed hybrid 11084.8
98200 reversed merge 8967.8
98200 reversed hybrid 10929.2
98300 reversed merge 8878.2
98300 reversed hybrid 10937.8
98400 reversed merge 10223.2
98400 reversed hybrid 11691.2
98500 reversed merge 9041.6
98500 reversed hybrid 11064.6
98600 reversed merge 9054.2
98600 reversed hybrid 11149.4
98700 reversed merge 8937.8
98700 reversed hybrid 11024.4
98800 reversed merge 8919
98800 reversed hybrid 11047.2
98900 reversed merge 8924.8
98900 reversed hybrid 11009.6
99000 reversed merge 8946.2
99000 reversed hybrid 11024.4
99100 reversed merge 8940.8
99100 reversed hybrid 11097.8
99200 reversed merge 8964.8
99200 reversed hybrid 11127.2
99300 reversed merge 8986.6
99300 reversed hybrid 11134.4
99400 reversed merge 8991.6
99400 reversed hybrid 11126.6
99500 reversed merge 9000.6
99500 reversed hybrid 11164.2
99600 reversed merge 9180
99600 reversed hybrid 11278.8
99700 reversed merge 9064.4
99700 reversed hybrid 11234.4
99800 reversed merge 9066.2
99800 reversed hybrid 11156.8
99900 reversed merge 9036.6
99900 reversed hybrid 11243.6
100000 reversed merge 9068.4
100000 reversed hybrid 11194
500 almost merge 28.8
500 almost hybrid 16
600 almost merge 35.6
600 almost hybrid 19
700 almost merge 41.4
700 almost hybrid 23
800 almost merge 49.2
800 almost hybrid 26.2
900 almost merge 55.8
900 almost hybrid 33
1000 almost merge 62.2
1000 almost hybrid 37
1100 almost merge 70.8
1100 almost hybrid 41
1200 almost merge 79.2
1200 almost hybrid 45.2
1300 almost merge 83.4
1300 almost hybrid 48
1400 almost merge 90.2
1400 almost hybrid 52
1500 almost merge 98.4
1500 almost hybrid 56
1600 almost merge 105.2
1600 almost hybrid 60
1700 almost merge 115.4
1700 almost hybrid 70.8
1800 almost merge 120.4
1800 almost hybrid 74.8
1900 almost merge 126.2
1900 almost hybrid 79
2000 almost merge 135.4
2000 almost hybrid 85.6
2100 almost merge 142
2100 almost hybrid 87.4
2200 almost merge 149.6
2200 almost hybrid 92
2300 almost merge 157.2
2300 almost hybrid 97.4
2400 almost merge 167.6
2400 almost hybrid 100.6
2500 almost merge 172.8
2500 almost hybrid 105.4
2600 almost merge 178.4
2600 almost hybrid 109.2
2700 almost merge 187
2700 almost hybrid 113
2800 almost merge 194.2
2800 almost hybrid 119
2900 almost merge 204.8
2900 almost hybrid 122
3000 almost merge 212.2
3000 almost hybrid 127
3100 almost merge 220.6
3100 almost hybrid 132.8
3200 almost merge 226.2
3200 almost hybrid 135
3300 almost merge 237.6
3300 almost hybrid 158
3400 almost merge 243
3400 almost hybrid 158
3500 almost merge 249.8
3500 almost hybrid 163
3600 almost merge 256
3600 almost hybrid 167.4
3700 almost merge 265.4
3700 almost hybrid 173
3800 almost merge 272.2
3800 almost hybrid 177
3900 almost merge 283.4
3900 almost hybrid 181
4000 almost merge 291
4000 almost hybrid 192.2
4100 almost merge 299.4
4100 almost hybrid 190.6
4200 almost merge 307.8
4200 almost hybrid 196
4300 almost merge 313
4300 almost hybrid 201
4400 almost merge 322
4400 almost hybrid 206.8
4500 almost merge 331.4
4500 almost hybrid 211
4600 almost merge 341.8
4600 almost hybrid 225.6
4700 almost merge 346.8
4700 almost hybrid 220.2
4800 almost merge 353.8
4800 almost hybrid 224
4900 almost merge 363.4
4900 almost hybrid 231.2
5000 almost merge 370.4
5000 almost hybrid 239.8
5100 almost merge 377.8
5100 almost hybrid 245.4
5200 almost merge 389.2
5200 almost hybrid 243.6
5300 almost merge 391.2
5300 almost hybrid 250.6
5400 almost merge 400.8
5400 almost hybrid 254.4
5500 almost merge 410.2
5500 almost hybrid 262.8
5600 almost merge 416.2
5600 almost hybrid 273.6
5700 almost merge 430.4
5700 almost hybrid 271.4
5800 almost merge 436.2
5800 almost hybrid 274
5900 almost merge 444.8
5900 almost hybrid 281.2
6000 almost merge 456.2
6000 almost hybrid 283.6
6100 almost merge 468.2
6100 almost hybrid 288.6
6200 almost merge 468.8
6200 almost hybrid 292.4
6300 almost merge 481.4
6300 almost hybrid 298.2
6400 almost merge 486.8
6400 almost hybrid 304.4
6500 almost merge 500.8
6500 almost hybrid 330.4
6600 almost merge 503.6
6600 almost hybrid 341.4
6700 almost merge 509.2
6700 almost hybrid 348.2
6800 almost merge 519.6
6800 almost hybrid 358
6900 almost merge 526.2
6900 almost hybrid 355.8
7000 almost merge 536
7000 almost hybrid 363.6
7100 almost merge 546.6
7100 almost hybrid 367.2
7200 almost merge 555.4
7200 almost hybrid 372.8
7300 almost merge 558.2
7300 almost hybrid 378.6
7400 almost merge 568.4
7400 almost hybrid 386.4
7500 almost merge 577
7500 almost hybrid 394.6
7600 almost merge 582.6
7600 almost hybrid 394.4
7700 almost merge 592.6
7700 almost hybrid 399.8
7800 almost merge 609.6
7800 almost hybrid 411.4
7900 almost merge 612.4
7900 almost hybrid 410.2
8000 almost merge 617.8
8000 almost hybrid 416.2
8100 almost merge 625.8
8100 almost hybrid 429.6
8200 almost merge 634.2
8200 almost hybrid 426.8
8300 almost merge 648
8300 almost hybrid 432.8
8400 almost merge 658.6
8400 almost hybrid 442.8
8500 almost merge 664.2
8500 almost hybrid 445
8600 almost merge 672.4
8600 almost hybrid 448.6
8700 almost merge 687.4
8700 almost hybrid 454
8800 almost merge 690.8
8800 almost hybrid 460.8
